date,open,high,low,close,change_pct
2024-01-22,1889.99,1894.83,1885.55,1888.25,0.25
2024-01-23,1890.18,1894.35,1885.64,1893.47,0.28
2024-01-24,1904.4,1908.37,1893.86,1894.92,0.08
2024-01-25,1902.57,1905.66,1894.44,1904.79,0.52
2024-01-26,1902.76,1908.76,1898.8,1902.08,-0.14
2024-01-29,1902.66,1917.16,1900.63,1916.59,0.76
2024-01-30,1913.88,1917.56,1911.76,1914.94,-0.09
2024-01-31,1904.79,1907.31,1883.99,1883.99,-1.62
2024-02-01,1889.41,1906.82,1885.93,1906.43,1.19
2024-02-02,1908.27,1933.32,1906.91,1926.55,1.06
2024-02-05,1923.16,1925.39,1910.31,1919.49,-0.37
2024-02-06,1923.07,1925.59,1916.97,1924.33,0.25
2024-02-07,1933.22,1941.92,1929.84,1940.29,0.83
2024-02-08,1939.51,1941.73,1936.32,1940.96,0.03
2024-02-09,1941.92,1952.95,1940.87,1951.02,0.52
2024-02-12,1951.02,1959.82,1947.54,1950.34,-0.03
2024-02-13,1923.55,1929.64,1909.72,1923.36,-1.38
2024-02-14,1933.52,1941.83,1923.74,1941.54,0.95
2024-02-15,1942.03,1952.95,1939.8,1951.98,0.54
2024-02-16,1951.21,1955.28,1939.89,1941.92,-0.52
2024-02-20,1934.67,1937.38,1922.59,1931.48,-0.54
2024-02-21,1925.39,1933.41,1918.71,1932.36,0.05
2024-02-22,1958.27,1975.88,1954.5,1972.3,2.07
2024-02-23,1978.67,1981.78,1970.16,1972.88,0.03
2024-02-26,1974.33,1975.97,1964.94,1965.04,-0.4
2024-02-27,1967.65,1969.59,1960.25,1969.01,0.2
2024-02-28,1962.23,1968.13,1960.79,1965.62,-0.17
2024-02-29,1972.39,1978.38,1961.56,1973.16,0.38
2024-03-01,1975.01,1991.92,1973.55,1990.18,0.86
2024-03-04,1987.47,1995.12,1986.61,1987.87,-0.12
2024-03-05,1979.07,1981.19,1958.76,1967.27,-1.04
2024-03-06,1980.99,1986.22,1972.1,1977.52,0.52
2024-03-07,1990.18,2000.05,1986.03,1997.15,0.99
2024-03-08,1998.02,2008.76,1981.48,1983.9,-0.66
2024-03-11,2002.46,2008.08,1995.12,2005.66,1.1
2024-03-12,2014.17,2029.64,2003.92,2027.42,1.08
2024-03-13,2028.0,2029.36,2018.71,2024.33,-0.15
2024-03-14,2026.93,2027.52,2007.02,2018.62,-0.28
2024-03-15,2005.86,2012.14,1999.18,2005.17,-0.67
2024-03-18,2021.81,2027.04,2015.62,2017.37,0.61
2024-03-19,2013.79,2028.78,2009.82,2027.13,0.48
2024-03-20,2027.81,2046.18,2024.42,2044.83,0.87
2024-03-21,2056.43,2059.05,2050.53,2050.72,0.29
2024-03-22,2051.01,2052.57,2046.47,2047.73,-0.15
2024-03-25,2041.25,2045.89,2040.47,2042.21,-0.27
2024-03-26,2046.09,2047.54,2036.22,2036.8,-0.26
2024-03-27,2047.73,2053.72,2039.03,2053.72,0.83
2024-03-28,2053.92,2058.36,2052.37,2052.86,-0.04
2024-04-01,2054.41,2056.91,2043.57,2048.11,-0.23
2024-04-02,2031.67,2035.26,2025.48,2034.87,-0.65
2024-04-03,2030.41,2042.7,2030.12,2037.38,0.12
2024-04-04,2052.28,2053.53,2009.62,2009.82,-1.35
2024-04-05,2015.91,2039.61,2014.46,2032.45,1.13
2024-04-08,2034.87,2038.15,2029.36,2032.26,-0.01
2024-04-09,2039.61,2040.29,2015.13,2034.96,0.13
2024-04-10,2011.17,2021.81,2005.86,2013.79,-1.04
2024-04-11,2019.3,2033.81,2004.6,2028.38,0.72
2024-04-12,2013.11,2018.71,1992.61,1998.89,-1.45
2024-04-15,2016.39,2016.39,1970.65,1974.22,-1.23
2024-04-16,1974.62,1981.19,1965.53,1969.83,-0.22
2024-04-17,1979.36,1980.12,1952.46,1958.46,-0.58
2024-04-18,1962.62,1970.94,1949.28,1953.54,-0.25
2024-04-19,1951.88,1956.34,1930.99,1935.93,-0.9
2024-04-22,1946.47,1963.88,1936.61,1953.24,0.89
2024-04-23,1961.46,1977.81,1958.94,1975.59,1.14
2024-04-24,1980.03,1982.36,1966.01,1975.97,0.02
2024-04-25,1948.8,1969.3,1942.99,1965.71,-0.52
2024-04-26,1977.42,1990.87,1974.71,1984.67,0.96
2024-04-29,1991.92,1993.77,1980.41,1991.35,0.34
2024-04-30,1984.82,1988.73,1959.62,1959.62,-1.59
2024-05-01,1956.14,1982.55,1950.72,1952.66,-0.36
2024-05-02,1968.33,1972.97,1948.6,1970.07,0.89
2024-05-03,1994.06,1998.21,1983.41,1993.86,1.21
2024-05-06,2003.14,2014.17,2001.6,2014.17,1.02
2024-05-07,2017.94,2021.9,2013.79,2016.68,0.12
2024-05-08,2008.65,2018.23,2008.65,2016.49,-0.01
2024-05-09,2016.3,2027.04,2013.3,2026.74,0.51
2024-05-10,2032.84,2036.12,2024.42,2029.84,0.15
2024-05-13,2035.84,2035.84,2024.62,2029.26,-0.03
2024-05-14,2029.74,2040.29,2027.62,2038.15,0.44
2024-05-15,2049.66,2064.46,2045.31,2063.2,1.23
2024-05-16,2063.11,2069.11,2057.78,2058.76,-0.22
2024-05-17,2058.95,2060.78,2052.76,2060.78,0.1
2024-05-20,2060.98,2068.91,2059.91,2063.01,0.11
2024-05-21,2059.53,2068.53,2059.05,2068.24,0.25
2024-05-22,2065.33,2067.66,2053.05,2061.56,-0.32
2024-05-23,2072.78,2072.78,2040.29,2044.73,-0.82
2024-05-24,2050.34,2061.56,2048.41,2058.76,0.69
2024-05-28,2061.47,2062.24,2049.18,2059.91,0.06
2024-05-29,2043.57,2049.57,2042.32,2043.77,-0.78
2024-05-30,2037.87,2041.35,2026.64,2031.87,-0.58
2024-05-31,2033.99,2049.95,2013.88,2048.11,0.8
2024-06-03,2055.18,2055.28,2029.84,2049.47,0.07
2024-06-04,2044.73,2054.99,2038.55,2051.7,0.11
2024-06-05,2060.89,2076.07,2053.97,2076.07,1.19
2024-06-06,2076.74,2078.58,2068.24,2075.2,-0.04
2024-06-07,2069.68,2083.22,2066.39,2072.01,-0.15
2024-06-10,2068.43,2079.07,2066.3,2077.32,0.26
2024-06-11,2071.52,2083.03,2063.68,2083.03,0.27
2024-06-12,2101.01,2110.01,2095.7,2099.57,0.79
2024-06-13,2106.05,2106.62,2092.32,2103.82,0.2
2024-06-14,2096.66,2103.82,2092.32,2103.63,-0.01
2024-06-17,2125.68,2151.11,2123.84,2145.51,1.99
2024-06-18,2145.89,2151.7,2144.53,2150.34,0.23
2024-06-20,2154.89,2157.2,2137.67,2144.93,-0.25
2024-06-21,2140.76,2145.31,2135.55,2139.99,-0.23
2024-06-24,2139.99,2150.14,2133.51,2133.51,-0.3
2024-06-25,2137.28,2142.99,2132.45,2141.83,0.39
2024-06-26,2136.32,2146.57,2134.19,2143.76,0.09
2024-06-27,2142.99,2148.8,2139.32,2146.18,0.11
2024-06-28,2148.31,2160.49,2132.55,2135.84,-0.48
2024-07-01,2141.83,2142.8,2129.55,2140.18,0.2
2024-07-02,2133.9,2154.41,2133.61,2154.3,0.66
2024-07-03,2152.57,2164.55,2152.57,2162.67,0.39
2024-07-05,2163.39,2176.26,2160.78,2174.43,0.54
2024-07-08,2177.51,2180.7,2172.88,2175.78,0.06
2024-07-09,2180.7,2183.8,2177.42,2178.62,0.13
2024-07-10,2183.32,2201.11,2181.97,2199.86,0.97
2024-07-11,2200.53,2203.24,2178.0,2181.68,-0.83
2024-07-12,2183.99,2208.07,2182.93,2190.76,0.42
2024-07-15,2201.7,2212.05,2192.03,2199.47,0.4
2024-07-16,2204.59,2213.11,2201.41,2212.34,0.59
2024-07-17,2188.39,2194.34,2179.36,2180.9,-1.42
2024-07-18,2186.7,2190.09,2155.08,2164.07,-0.77
2024-07-19,2162.62,2167.95,2144.15,2148.31,-0.73
2024-07-22,2163.88,2172.49,2155.95,2171.14,1.06
2024-07-23,2169.59,2177.71,2164.26,2166.39,-0.22
2024-07-24,2145.89,2147.64,2113.49,2116.01,-2.33
2024-07-25,2116.3,2140.38,2101.7,2104.99,-0.52
2024-07-26,2119.39,2138.55,2116.3,2127.22,1.06
2024-07-29,2133.9,2137.38,2120.51,2128.68,0.07
2024-07-30,2134.48,2138.25,2103.82,2116.68,-0.56
2024-07-31,2145.02,2161.85,2139.03,2149.95,1.57
2024-08-01,2158.18,2166.49,2106.43,2120.55,-1.37
2024-08-02,2089.46,2095.31,2062.72,2079.55,-1.93
2024-08-05,1992.99,2042.21,1991.06,2019.39,-2.89
2024-08-06,2027.42,2066.11,2020.27,2036.03,0.82
2024-08-07,2061.07,2072.88,2020.45,2023.07,-0.64
2024-08-08,2043.28,2071.61,2034.96,2068.33,2.24
2024-08-09,2065.24,2083.12,2059.91,2076.93,0.42
2024-08-12,2081.87,2087.38,2069.15,2077.03,0.0
2024-08-13,2090.76,2112.43,2089.7,2111.76,1.67
2024-08-14,2114.95,2122.78,2104.11,2118.24,0.31
2024-08-15,2141.05,2155.18,2138.05,2153.82,1.68
2024-08-16,2148.11,2160.89,2146.47,2157.98,0.19
2024-08-19,2159.91,2178.2,2156.24,2177.8,0.92
2024-08-20,2176.55,2183.03,2169.49,2174.43,-0.15
2024-08-21,2178.58,2187.67,2171.81,2182.84,0.39
2024-08-22,2188.64,2190.96,2159.72,2165.04,-0.82
2024-08-23,2176.36,2190.18,2167.66,2186.7,1.0
2024-08-26,2190.86,2192.89,2174.32,2180.9,-0.27
2024-08-27,2175.59,2185.35,2171.14,2184.09,0.15
2024-08-28,2181.68,2183.41,2157.78,2170.26,-0.63
2024-08-29,2178.0,2190.86,2166.2,2170.16,0.0
2024-08-30,2178.72,2191.05,2164.36,2189.32,0.88
2024-09-03,2176.84,2177.51,2134.39,2144.64,-2.04
2024-09-04,2136.41,2152.66,2133.61,2138.74,-0.28
2024-09-05,2139.22,2149.66,2124.13,2133.03,-0.27
2024-09-06,2133.9,2140.09,2093.38,2096.38,-1.72
2024-09-09,2112.82,2124.81,2105.47,2119.78,1.12
2024-09-10,2127.13,2129.93,2107.89,2129.45,0.46
2024-09-11,2126.74,2153.63,2093.86,2149.76,0.95
2024-09-12,2152.28,2168.91,2143.38,2167.16,0.81
2024-09-13,2169.39,2182.36,2168.53,2178.0,0.5
2024-09-16,2200.43,2205.95,2193.47,2204.3,1.21
2024-09-17,2212.91,2219.2,2196.76,2205.95,0.07
2024-09-18,2207.3,2226.21,2196.32,2197.34,-0.39
2024-09-19,2235.45,2242.61,2223.74,2234.86,1.71
2024-09-20,2228.78,2233.7,2218.04,2229.36,-0.25
2024-09-23,2233.61,2237.47,2228.78,2234.28,0.22
2024-09-24,2237.57,2240.96,2226.36,2240.57,0.28
2024-09-25,2240.86,2242.99,2231.68,2236.22,-0.19
2024-09-26,2253.72,2253.82,2235.45,2244.44,0.37
2024-09-27,2248.7,2251.99,2237.09,2240.38,-0.18
2024-09-30,2236.41,2251.41,2226.84,2248.6,0.37
2024-10-01,2247.34,2247.34,2218.04,2228.39,-0.9
2024-10-02,2223.36,2232.84,2214.75,2228.0,-0.02
2024-10-03,2222.39,2231.97,2215.14,2224.22,-0.17
2024-10-04,2241.54,2245.51,2224.76,2243.66,0.87
2024-10-07,2236.8,2239.22,2218.72,2223.07,-0.92
2024-10-08,2233.12,2246.18,2229.84,2243.47,0.92
2024-10-09,2243.38,2261.56,2241.45,2259.53,0.72
2024-10-10,2253.63,2260.3,2248.8,2254.99,-0.2
2024-10-11,2253.43,2269.97,2252.95,2266.78,0.52
2024-10-14,2273.55,2289.12,2272.2,2285.74,0.84
2024-10-15,2287.76,2287.76,2263.39,2268.43,-0.76
2024-10-16,2267.55,2279.55,2264.36,2277.71,0.41
2024-10-17,2291.93,2291.93,2276.55,2277.03,-0.03
2024-10-18,2283.51,2288.16,2277.37,2284.97,0.35
2024-10-21,2282.36,2285.55,2269.01,2281.09,-0.17
2024-10-22,2270.16,2283.99,2267.95,2279.55,-0.07
2024-10-23,2270.94,2272.59,2244.15,2258.18,-0.94
2024-10-24,2265.43,2265.43,2252.66,2262.72,0.2
2024-10-25,2271.61,2282.64,2257.49,2261.66,-0.05
2024-10-28,2274.03,2274.51,2266.88,2267.75,0.27
2024-10-29,2263.88,2275.78,2258.27,2271.32,0.16
2024-10-30,2269.2,2277.13,2261.47,2264.07,-0.32
2024-10-31,2245.8,2246.18,2219.3,2219.88,-1.95
2024-11-01,2227.8,2245.02,2225.39,2228.2,0.37
2024-11-04,2227.71,2232.55,2214.46,2221.72,-0.29
2024-11-05,2224.91,2248.6,2224.91,2248.51,1.21
2024-11-06,2296.09,2308.18,2282.93,2304.21,2.48
2024-11-07,2312.72,2326.07,2312.05,2322.01,0.77
2024-11-08,2323.64,2336.61,2323.36,2330.9,0.38
2024-11-11,2337.67,2338.45,2326.36,2333.99,0.13
2024-11-12,2332.36,2335.06,2316.2,2325.59,-0.36
2024-11-13,2327.42,2334.57,2318.24,2326.64,0.05
2024-11-14,2327.32,2328.78,2309.34,2312.82,-0.59
2024-11-15,2296.28,2298.51,2273.55,2280.41,-1.4
2024-11-18,2281.68,2295.11,2279.16,2290.38,0.44
2024-11-19,2275.68,2300.72,2273.45,2297.34,0.3
2024-11-20,2297.44,2298.6,2274.81,2296.86,-0.02
2024-11-21,2308.18,2315.24,2285.64,2309.62,0.56
2024-11-22,2308.66,2318.33,2306.91,2316.01,0.28
2024-11-25,2331.28,2336.22,2314.36,2323.55,0.33
2024-11-26,2328.59,2337.95,2325.57,2336.32,0.55
2024-11-27,2333.91,2335.26,2321.51,2326.84,-0.41
2024-11-29,2329.26,2344.25,2328.48,2340.86,0.6
2024-12-02,2342.8,2347.45,2340.57,2344.53,0.16
2024-12-03,2344.25,2346.57,2339.7,2345.32,0.03
2024-12-04,2351.89,2360.3,2349.38,2358.95,0.58
2024-12-05,2359.24,2362.53,2354.4,2355.18,-0.16
2024-12-06,2357.59,2363.78,2356.05,2358.84,0.16
2024-12-09,2357.79,2358.86,2344.34,2346.28,-0.53
2024-12-10,2348.03,2350.15,2336.61,2339.41,-0.29
2024-12-11,2350.15,2360.59,2349.18,2357.21,0.76
2024-12-12,2352.66,2354.98,2344.43,2344.43,-0.54
2024-12-13,2349.95,2353.82,2337.09,2342.31,-0.09
2024-12-16,2377.03,2384.39,2373.99,2380.32,1.62
2024-12-17,2369.39,2374.53,2365.43,2370.41,-0.42
2024-12-18,2368.91,2378.28,2296.53,2296.53,-3.12
2024-12-19,2316.78,2322.87,2295.11,2295.32,-0.05
2024-12-20,2284.47,2340.66,2282.45,2322.01,1.16
2024-12-23,2320.64,2337.57,2307.7,2334.67,0.55
2024-12-24,2339.03,2359.34,2337.39,2359.24,1.05
2024-12-26,2351.89,2362.62,2345.8,2357.68,-0.07
2024-12-27,2340.57,2342.41,2314.76,2331.49,-1.11
2024-12-30,2303.15,2317.93,2289.8,2304.89,-1.14
2024-12-31,2310.59,2313.3,2289.31,2296.18,-0.38
2025-01-02,2306.63,2315.14,2272.78,2289.22,-0.3
2025-01-03,2299.66,2319.78,2295.79,2317.41,1.23
2025-01-06,2332.45,2347.34,2323.2,2329.26,0.51
2025-01-07,2337.76,2338.55,2296.08,2303.53,-1.1
2025-01-08,2302.09,2310.11,2289.02,2304.99,0.06
2025-01-10,2290.28,2290.28,2261.45,2269.39,-1.54
2025-01-13,2250.53,2273.84,2248.99,2272.2,0.12
2025-01-14,2283.32,2286.12,2260.39,2275.78,0.16
2025-01-15,2308.66,2321.43,2302.95,2316.89,1.81
2025-01-16,2321.22,2322.59,2309.33,2311.47,-0.23
2025-01-17,2331.86,2341.06,2326.36,2334.0,0.97
2025-01-21,2346.08,2354.7,2338.15,2354.31,0.87
2025-01-22,2366.3,2373.45,2364.27,2367.36,0.55
2025-01-23,2365.34,2380.12,2364.26,2380.12,0.54
2025-01-24,2379.64,2383.61,2368.34,2372.49,-0.32
2025-01-27,2321.23,2339.71,2320.07,2338.82,-1.42
2025-01-28,2343.18,2361.66,2330.22,2357.11,0.78
2025-01-29,2354.98,2356.34,2337.57,2349.27,-0.33
2025-01-30,2356.05,2366.01,2343.09,2359.82,0.45
2025-01-31,2367.94,2378.19,2343.57,2346.96,-0.54
2025-02-03,2308.36,2340.1,2301.89,2329.75,-0.73
2025-02-04,2329.84,2347.64,2328.19,2345.69,0.68
2025-02-05,2341.15,2355.18,2332.84,2354.98,0.4
2025-02-06,2361.47,2362.91,2348.22,2362.43,0.32
2025-02-07,2364.07,2368.72,2337.19,2340.96,-0.91
2025-02-10,2352.36,2358.08,2347.35,2354.98,0.6
2025-02-11,2345.89,2359.14,2345.79,2356.82,0.08
2025-02-12,2333.32,2353.82,2330.32,2350.06,-0.29
2025-02-13,2352.86,2374.43,2348.69,2373.16,0.98
2025-02-14,2373.56,2377.23,2369.79,2371.62,-0.06
2025-02-17,2376.74,2377.9,2373.84,2377.47,0.25
2025-02-18,2377.23,2378.48,2366.89,2378.39,0.04
2025-02-19,2372.69,2385.36,2371.13,2382.65,0.18
2025-02-20,2378.59,2379.06,2360.98,2373.75,-0.37
2025-02-21,2373.46,2373.46,2330.8,2331.96,-1.76
2025-02-24,2340.86,2344.25,2319.1,2321.91,-0.43
2025-02-25,2319.98,2323.94,2291.93,2309.54,-0.53
2025-02-26,2316.21,2330.13,2300.15,2313.01,0.15
2025-02-27,2318.72,2323.75,2272.19,2273.26,-1.72
2025-02-28,2275.0,2309.82,2262.43,2306.73,1.47
2025-03-03,2315.23,2319.88,2252.27,2268.13,-1.67
2025-03-04,2251.5,2272.88,2222.3,2243.0,-1.11
2025-03-05,2239.8,2270.55,2224.9,2263.4,0.91
2025-03-06,2234.0,2251.79,2212.91,2222.2,-1.82
2025-03-07,2215.61,2240.1,2194.73,2233.71,0.52
2025-03-10,2201.6,2208.9,2155.47,2173.65,-2.69
2025-03-11,2170.94,2182.94,2141.15,2156.43,-0.79
2025-03-12,2179.26,2183.61,2147.2,2166.97,0.49
2025-03-13,2165.82,2167.76,2131.48,2138.94,-1.29
2025-03-14,2156.14,2185.16,2154.35,2179.26,1.89
2025-03-17,2199.37,2228.1,2199.32,2217.27,1.74
2025-03-18,2207.01,2208.94,2186.17,2193.38,-1.08
2025-03-19,2199.08,2232.07,2195.8,2216.59,1.06
2025-03-20,2202.65,2230.13,2199.08,2210.89,-0.26
2025-03-21,2188.73,2213.5,2186.7,2211.65,0.03
2025-03-24,2237.38,2253.35,2234.48,2249.27,1.7
2025-03-25,2253.35,2257.98,2247.54,2253.82,0.2
2025-03-26,2252.47,2257.02,2221.81,2228.39,-1.13
2025-03-27,2221.14,2235.83,2212.91,2220.36,-0.36
2025-03-28,2213.21,2216.98,2173.16,2175.59,-2.02
2025-03-31,2152.42,2194.25,2140.86,2187.1,0.53
2025-04-01,2181.68,2202.96,2166.5,2195.69,0.39
2025-04-02,2172.35,2220.17,2170.75,2209.14,0.61
2025-04-03,2132.31,2143.18,2100.15,2102.38,-4.83
2025-04-04,2050.57,2055.71,1974.52,1977.33,-5.95
2025-04-07,1911.47,2043.76,1882.88,1970.84,-0.33
2025-04-08,2040.28,2051.73,1911.61,1941.83,-1.47
2025-04-09,1929.16,2135.16,1926.79,2122.98,9.33
2025-04-10,2078.82,2084.05,1991.35,2050.73,-3.4
2025-04-11,2043.96,2095.56,2032.45,2086.23,1.73
2025-04-14,2124.9,2125.82,2086.07,2104.31,0.87
2025-04-15,2106.05,2121.77,2096.57,2099.86,-0.21
2025-04-16,2075.25,2088.93,2031.48,2053.25,-2.22
2025-04-17,2059.72,2073.16,2044.78,2055.27,0.1
2025-04-21,2032.94,2035.65,1983.75,2007.01,-2.35
2025-04-22,2028.48,2065.43,2025.78,2055.86,2.43
2025-04-23,2107.98,2127.18,2083.15,2088.74,1.6
2025-04-24,2092.51,2134.58,2088.6,2131.48,2.05
2025-04-25,2131.05,2148.7,2120.12,2146.37,0.7
2025-04-28,2150.82,2157.88,2125.11,2147.92,0.07
2025-04-29,2139.26,2165.23,2138.84,2160.02,0.56
2025-04-30,2133.27,2168.72,2110.54,2159.33,-0.03
2025-05-01,2184.0,2198.12,2173.75,2176.45,0.79
2025-05-02,2199.37,2214.47,2190.97,2207.21,1.41
2025-05-05,2192.22,2207.21,2187.97,2194.54,-0.57
2025-05-06,2172.49,2193.86,2169.19,2175.97,-0.85
2025-05-07,2180.81,2194.73,2165.14,2185.36,0.43
2025-05-08,2200.68,2220.84,2187.05,2198.99,0.62
2025-05-09,2205.32,2208.76,2190.77,2196.38,-0.12
2025-05-12,2264.07,2269.19,2246.08,2268.81,3.3
2025-05-13,2270.17,2292.61,2268.43,2283.81,0.66
2025-05-14,2288.25,2291.93,2278.59,2286.03,0.1
2025-05-15,2278.59,2299.57,2276.55,2296.48,0.46
2025-05-16,2300.34,2312.34,2292.11,2312.34,0.69
2025-05-19,2286.32,2316.21,2286.12,2314.56,0.1
2025-05-20,2306.44,2309.72,2292.98,2305.47,-0.39
2025-05-21,2287.68,2304.02,2262.43,2267.36,-1.65
2025-05-22,2264.94,2280.43,2260.31,2265.72,-0.07
2025-05-23,2237.09,2260.49,2236.61,2250.54,-0.67
2025-05-27,2278.68,2297.35,2270.27,2296.37,2.04
2025-05-28,2297.15,2302.56,2280.42,2282.93,-0.59
2025-05-29,2303.82,2304.11,2276.46,2291.93,0.39
2025-05-30,2285.83,2295.02,2264.46,2287.67,-0.19
2025-06-02,2281.09,2301.02,2271.23,2301.02,0.58
2025-06-03,2298.89,2317.66,2297.35,2313.59,0.55
2025-06-04,2316.26,2320.65,2311.17,2313.69,0.0
2025-06-05,2318.63,2324.23,2293.67,2301.22,-0.54
2025-06-06,2322.19,2330.72,2315.24,2323.36,0.96
2025-06-09,2327.09,2331.78,2321.23,2324.81,0.06
2025-06-10,2327.33,2340.1,2323.31,2338.74,0.6
2025-06-11,2342.61,2346.09,2323.6,2332.46,-0.27
2025-06-12,2326.26,2340.67,2324.53,2340.67,0.35
2025-06-13,2318.72,2332.55,2308.07,2313.49,-1.16
2025-06-16,2326.65,2342.22,2326.45,2335.64,0.96
2025-06-17,2325.29,2331.46,2312.15,2315.24,-0.87
2025-06-18,2318.05,2329.11,2311.07,2314.37,-0.04
2025-06-20,2346.77,2348.41,2322.58,2328.68,0.62
2025-06-23,2330.91,2352.48,2318.72,2350.73,0.95
2025-06-24,2367.85,2381.01,2364.08,2377.62,1.14
2025-06-25,2381.3,2382.94,2371.91,2377.61,0.0
2025-06-26,2385.36,2398.41,2382.84,2396.57,0.8
2025-06-27,2400.59,2413.5,2392.22,2407.11,0.44
2025-06-30,2417.18,2423.65,2407.98,2418.04,0.45
2025-07-01,2411.75,2422.2,2409.23,2417.37,-0.03
2025-07-02,2415.73,2427.9,2413.4,2427.52,0.42
2025-07-03,2434.96,2449.86,2434.38,2446.47,0.78
2025-07-07,2437.77,2440.29,2416.5,2428.1,-0.75
2025-07-08,2429.84,2432.75,2422.69,2425.98,-0.09
2025-07-09,2434.48,2442.99,2427.9,2439.8,0.57
2025-07-10,2440.1,2450.83,2435.73,2446.77,0.29
2025-07-11,2433.04,2442.03,2428.88,2436.99,-0.4
2025-07-14,2433.9,2442.9,2429.64,2441.06,0.17
2025-07-15,2452.48,2453.24,2430.42,2431.01,-0.41
2025-07-16,2436.12,2440.39,2414.51,2438.55,0.31
2025-07-17,2439.51,2454.7,2438.15,2452.85,0.59
2025-07-18,2456.92,2457.21,2446.29,2450.92,-0.08
2025-07-21,2454.5,2465.73,2453.05,2454.93,0.16
2025-07-22,2455.47,2457.89,2444.45,2454.69,-0.01
2025-07-23,2465.24,2475.3,2457.98,2475.3,0.84
2025-07-24,2476.46,2482.65,2474.43,2476.36,0.04
2025-07-25,2478.1,2487.77,2477.03,2485.94,0.39
2025-07-28,2487.29,2489.02,2479.35,2484.67,-0.05
2025-07-29,2490.09,2491.25,2474.42,2478.3,-0.26
2025-07-30,2480.62,2486.99,2463.11,2475.19,-0.13
2025-07-31,2494.34,2495.31,2459.82,2465.91,-0.37
2025-08-01,2438.97,2441.54,2413.89,2423.74,-1.71
2025-08-04,2437.96,2459.44,2437.86,2459.23,1.46
2025-08-05,2460.69,2464.85,2443.38,2447.15,-0.49
2025-08-06,2451.22,2467.76,2447.25,2464.37,0.7
2025-08-07,2477.9,2481.3,2450.64,2463.2,-0.05
2025-08-08,2468.92,2483.13,2468.14,2481.29,0.73
2025-08-11,2481.77,2487.78,2471.13,2475.59,-0.23
2025-08-12,2484.86,2502.77,2479.07,2501.99,1.07
2025-08-13,2510.3,2515.44,2501.79,2510.6,0.34
2025-08-14,2501.6,2512.82,2500.15,2510.11,-0.02
2025-08-15,2513.49,2514.27,2499.66,2503.54,-0.26
2025-08-18,2500.73,2504.8,2498.21,2502.77,-0.03
2025-08-19,2501.21,2505.28,2483.42,2488.36,-0.58
2025-08-20,2486.61,2487.68,2461.47,2481.09,-0.29
2025-08-21,2473.36,2480.52,2464.47,2471.32,-0.39
2025-08-22,2478.29,2513.01,2476.94,2508.08,1.49
2025-08-25,2502.86,2507.79,2496.67,2497.25,-0.43
2025-08-26,2495.32,2508.57,2493.09,2507.4,0.41
2025-08-27,2504.4,2515.34,2503.92,2512.73,0.21
2025-08-28,2514.27,2523.36,2507.16,2521.13,0.33
2025-08-29,2515.04,2515.24,2497.34,2504.75,-0.65
2025-09-02,2475.01,2486.42,2464.94,2485.83,-0.76
2025-09-03,2495.02,2500.64,2486.12,2498.22,0.5
2025-09-04,2500.82,2519.3,2497.63,2519.01,0.83
2025-09-05,2528.01,2530.61,2496.08,2511.07,-0.32
2025-09-08,2516.69,2520.85,2510.88,2516.68,0.22
2025-09-09,2517.26,2524.53,2510.4,2522.59,0.23
2025-09-10,2535.4,2538.55,2523.36,2529.75,0.28
2025-09-11,2536.41,2553.05,2534.67,2549.86,0.79
2025-09-12,2549.86,2554.98,2546.67,2548.41,-0.06
2025-09-15,2557.21,2562.14,2555.85,2561.47,0.51
2025-09-16,2564.07,2564.66,2554.89,2557.69,-0.15
2025-09-17,2557.98,2564.31,2535.65,2555.03,-0.1
2025-09-18,2586.51,2598.51,2580.51,2588.84,1.32
2025-09-19,2596.57,2603.97,2586.99,2600.25,0.44
2025-09-22,2594.05,2613.79,2593.97,2611.95,0.45
2025-09-23,2611.08,2613.69,2592.7,2598.12,-0.53
2025-09-24,2602.66,2602.67,2583.51,2588.54,-0.37
2025-09-25,2576.75,2581.97,2562.62,2576.26,-0.47
2025-09-26,2582.06,2592.71,2575.48,2590.58,0.56
2025-09-29,2600.73,2603.64,2590.57,2597.39,0.26
2025-09-30,2593.48,2608.67,2589.32,2606.63,0.36
2025-10-01,2594.34,2618.63,2593.96,2615.43,0.34
2025-10-02,2622.59,2622.79,2608.07,2617.94,0.1
2025-10-03,2619.59,2630.43,2613.02,2616.69,-0.05
2025-10-06,2626.17,2629.55,2617.65,2626.16,0.36
2025-10-07,2629.75,2631.2,2610.3,2616.01,-0.39
2025-10-08,2620.65,2631.77,2616.88,2631.2,0.58
2025-10-09,2632.07,2634.19,2615.53,2623.07,-0.31
2025-10-10,2624.61,2632.94,2550.15,2551.69,-2.72
2025-10-13,2580.71,2596.19,2577.23,2590.0,1.5
2025-10-14,2566.21,2600.53,2550.73,2586.52,-0.13
2025-10-15,2604.5,2617.55,2573.36,2597.25,0.41
2025-10-16,2604.22,2611.37,2565.82,2580.04,-0.66
2025-10-17,2575.48,2598.7,2569.01,2592.22,0.47
2025-10-20,2604.5,2623.95,2604.4,2620.36,1.09
2025-10-21,2620.46,2626.55,2614.94,2619.69,-0.03
2025-10-22,2622.4,2622.59,2588.44,2606.05,-0.52
2025-10-23,2606.63,2625.01,2605.96,2620.56,0.56
2025-10-24,2638.45,2646.38,2635.55,2640.67,0.77
